date,receipt_id,sku_id,quantity,unit_price,total_value
2025-03-17,R031349,SKU026,1,5.45,5.45
2025-03-17,R031350,SKU014,1,4.9,4.9
2025-03-17,R031350,SKU001,1,3.59,3.59
2025-03-17,R031351,SKU004,1,3.03,3.03
2025-03-17,R031352,SKU018,1,4.1,4.1
2025-03-17,R031353,SKU001,1,3.59,3.59
2025-03-17,R031353,SKU015,1,5.89,5.89
2025-03-17,R031354,SKU009,1,6.21,6.21
2025-03-17,R031354,SKU025,2,4.92,9.84
2025-03-17,R031354,SKU013,1,4.79,4.79
2025-03-17,R031354,SKU005,2,3.94,7.88
2025-03-17,R031355,SKU016,1,4.91,4.91
2025-03-17,R031356,SKU011,2,3.94,7.88
2025-03-17,R031357,SKU003,1,4.81,4.81
2025-03-17,R031357,SKU004,1,3.03,3.03
2025-03-17,R031357,SKU008,1,4.74,4.74
2025-03-17,R031358,SKU004,1,3.03,3.03
2025-03-17,R031359,SKU023,1,5.09,5.09
2025-03-17,R031360,SKU020,1,5.09,5.09
2025-03-17,R031360,SKU026,1,5.45,5.45
2025-03-17,R031360,SKU004,1,3.03,3.03
2025-03-17,R031361,SKU021,1,4.55,4.55
2025-03-17,R031362,SKU012,1,3.19,3.19
2025-03-17,R031362,SKU007,1,3.79,3.79
2025-03-17,R031362,SKU003,1,4.81,4.81
2025-03-17,R031363,SKU021,1,4.55,4.55
2025-03-17,R031364,SKU003,1,4.81,4.81
2025-03-17,R031364,SKU014,1,4.9,4.9
2025-03-17,R031365,SKU009,2,6.21,12.42
2025-03-17,R031365,SKU010,1,3.5,3.5
2025-03-17,R031366,SKU013,1,4.79,4.79
2025-03-17,R031367,SKU028,1,7.77,7.77
2025-03-17,R031367,SKU004,1,3.03,3.03
2025-03-17,R031368,SKU011,1,3.94,3.94
2025-03-17,R031369,SKU025,1,4.92,4.92
2025-03-17,R031370,SKU034,1,21.99,21.99
2025-03-17,R031370,SKU010,1,3.5,3.5
2025-03-17,R031371,SKU029,1,7.18,7.18
2025-03-17,R031371,SKU018,1,4.1,4.1
2025-03-17,R031372,SKU013,1,4.79,4.79
2025-03-17,R031372,SKU022,1,4.13,4.13
2025-03-17,R031372,SKU004,2,3.03,6.06
2025-03-17,R031373,SKU023,3,5.09,15.27
2025-03-17,R031373,SKU008,1,4.74,4.74
2025-03-17,R031374,SKU005,1,3.94,3.94
2025-03-17,R031375,SKU018,1,4.1,4.1
2025-03-17,R031376,SKU013,2,4.79,9.58
2025-03-17,R031377,SKU010,2,3.5,7.0
2025-03-17,R031378,SKU020,1,5.09,5.09
2025-03-17,R031379,SKU011,1,3.94,3.94
2025-03-17,R031380,SKU001,1,3.59,3.59
2025-03-17,R031380,SKU014,1,4.9,4.9
2025-03-17,R031381,SKU011,1,3.94,3.94
2025-03-17,R031382,SKU024,2,4.08,8.16
2025-03-17,R031382,SKU001,1,3.59,3.59
2025-03-17,R031382,SKU014,3,4.9,14.700000000000001
2025-03-17,R031383,SKU021,1,4.55,4.55
2025-03-17,R031383,SKU007,3,3.79,11.370000000000001
2025-03-17,R031383,SKU003,1,4.81,4.81
2025-03-17,R031384,SKU010,2,3.5,7.0
2025-03-17,R031385,SKU018,1,4.1,4.1
2025-03-17,R031386,SKU027,2,4.4,8.8
2025-03-17,R031386,SKU027,1,4.4,4.4
2025-03-17,R031387,SKU028,2,7.77,15.54
2025-03-17,R031387,SKU006,1,4.26,4.26
2025-03-17,R031387,SKU024,1,4.08,4.08
2025-03-17,R031388,SKU025,2,4.92,9.84
2025-03-17,R031389,SKU008,1,4.74,4.74
2025-03-17,R031389,SKU013,1,4.79,4.79
2025-03-17,R031390,SKU012,1,3.19,3.19
2025-03-17,R031390,SKU030,1,7.26,7.26
2025-03-17,R031390,SKU012,1,3.19,3.19
2025-03-17,R031391,SKU003,1,4.81,4.81
2025-03-17,R031392,SKU025,2,4.92,9.84
2025-03-17,R031393,SKU023,1,5.09,5.09
2025-03-17,R031394,SKU002,1,4.7,4.7
2025-03-17,R031394,SKU014,1,4.9,4.9
2025-03-17,R031394,SKU028,1,7.77,7.77
2025-03-17,R031395,SKU003,1,4.81,4.81
2025-03-17,R031396,SKU004,1,3.03,3.03
2025-03-17,R031397,SKU023,2,5.09,10.18
2025-03-17,R031397,SKU009,1,6.21,6.21
2025-03-17,R031398,SKU028,1,7.77,7.77
2025-03-17,R031398,SKU017,2,5.73,11.46
2025-03-17,R031398,SKU002,1,4.7,4.7
2025-03-17,R031399,SKU022,1,4.13,4.13
2025-03-17,R031399,SKU020,1,5.09,5.09
2025-03-17,R031400,SKU024,1,4.08,4.08
2025-03-17,R031401,SKU021,1,4.55,4.55
2025-03-17,R031401,SKU027,1,4.4,4.4
2025-03-17,R031401,SKU002,1,4.7,4.7
2025-03-17,R031402,SKU019,1,5.93,5.93
2025-03-17,R031403,SKU033,1,20.67,20.67
2025-03-17,R031403,SKU016,1,4.91,4.91
2025-03-17,R031403,SKU024,3,4.08,12.24
2025-03-17,R031404,SKU008,1,4.74,4.74
2025-03-17,R031405,SKU011,1,3.94,3.94
2025-03-17,R031405,SKU022,2,4.13,8.26
2025-03-17,R031406,SKU015,1,5.89,5.89
2025-03-17,R031406,SKU011,3,3.94,11.82
2025-03-17,R031407,SKU024,1,4.08,4.08
2025-03-17,R031407,SKU027,2,4.4,8.8
2025-03-17,R031407,SKU005,1,3.94,3.94
2025-03-17,R031408,SKU018,1,4.1,4.1
2025-03-17,R031408,SKU010,2,3.5,7.0
2025-03-17,R031409,SKU011,1,3.94,3.94
2025-03-17,R031410,SKU002,1,4.7,4.7
2025-03-17,R031411,SKU008,1,4.74,4.74
2025-03-17,R031412,SKU029,1,7.18,7.18
2025-03-17,R031412,SKU021,2,4.55,9.1
2025-03-17,R031412,SKU006,1,4.26,4.26
2025-03-17,R031413,SKU015,1,5.89,5.89
2025-03-17,R031413,SKU010,1,3.5,3.5
2025-03-17,R031414,SKU007,1,3.79,3.79
2025-03-17,R031414,SKU004,1,3.03,3.03
2025-03-17,R031414,SKU011,1,3.94,3.94
2025-03-17,R031414,SKU009,3,6.21,18.63
2025-03-17,R031415,SKU015,2,5.89,11.78
2025-03-17,R031415,SKU003,1,4.81,4.81
2025-03-18,R031416,SKU014,1,4.9,4.9
2025-03-18,R031417,SKU022,1,4.13,4.13
2025-03-18,R031418,SKU023,1,5.09,5.09
2025-03-18,R031419,SKU009,1,6.21,6.21
2025-03-18,R031419,SKU005,1,3.94,3.94
2025-03-18,R031419,SKU019,1,5.93,5.93
2025-03-18,R031420,SKU010,1,3.5,3.5
2025-03-18,R031421,SKU011,1,3.94,3.94
2025-03-18,R031422,SKU004,1,3.03,3.03
2025-03-18,R031423,SKU022,2,4.13,8.26
2025-03-18,R031423,SKU017,1,5.73,5.73
2025-03-18,R031423,SKU004,1,3.03,3.03
2025-03-18,R031424,SKU005,1,3.94,3.94
2025-03-18,R031425,SKU003,1,4.81,4.81
2025-03-18,R031426,SKU011,1,3.94,3.94
2025-03-18,R031426,SKU004,1,3.03,3.03
2025-03-18,R031426,SKU007,1,3.79,3.79
2025-03-18,R031427,SKU001,1,3.59,3.59
2025-03-18,R031427,SKU019,1,5.93,5.93
2025-03-18,R031428,SKU027,2,4.4,8.8
2025-03-18,R031429,SKU006,2,4.26,8.52
2025-03-18,R031429,SKU002,1,4.7,4.7
2025-03-18,R031430,SKU020,1,5.09,5.09
2025-03-18,R031430,SKU012,1,3.19,3.19
2025-03-18,R031430,SKU019,1,5.93,5.93
2025-03-18,R031431,SKU016,1,4.91,4.91
2025-03-18,R031432,SKU001,1,3.59,3.59
2025-03-18,R031432,SKU001,1,3.59,3.59
2025-03-18,R031433,SKU007,2,3.79,7.58
2025-03-18,R031434,SKU006,1,4.26,4.26
2025-03-18,R031434,SKU030,1,7.26,7.26
2025-03-18,R031435,SKU022,2,4.13,8.26
2025-03-18,R031436,SKU010,1,3.5,3.5
2025-03-18,R031437,SKU016,1,4.91,4.91
2025-03-18,R031438,SKU012,1,3.19,3.19
2025-03-18,R031439,SKU025,1,4.92,4.92
2025-03-18,R031440,SKU005,1,3.94,3.94
2025-03-18,R031440,SKU023,2,5.09,10.18
2025-03-18,R031441,SKU004,2,3.03,6.06
2025-03-18,R031442,SKU001,1,3.59,3.59
2025-03-18,R031443,SKU004,1,3.03,3.03
2025-03-18,R031443,SKU024,1,4.08,4.08
2025-03-18,R031444,SKU011,1,3.94,3.94
2025-03-18,R031444,SKU015,3,5.89,17.669999999999998
2025-03-18,R031444,SKU005,1,3.94,3.94
2025-03-18,R031445,SKU024,2,4.08,8.16
2025-03-18,R031445,SKU023,1,5.09,5.09
2025-03-18,R031446,SKU013,1,4.79,4.79
2025-03-18,R031447,SKU013,2,4.79,9.58
2025-03-18,R031447,SKU001,1,3.59,3.59
2025-03-18,R031448,SKU002,3,4.7,14.100000000000001
2025-03-18,R031448,SKU005,1,3.94,3.94
2025-03-18,R031449,SKU026,1,5.45,5.45
2025-03-18,R031449,SKU029,1,7.18,7.18
2025-03-18,R031449,SKU022,1,4.13,4.13
2025-03-18,R031449,SKU023,1,5.09,5.09
2025-03-18,R031450,SKU004,1,3.03,3.03
2025-03-18,R031451,SKU023,1,5.09,5.09
2025-03-18,R031452,SKU001,1,3.59,3.59
2025-03-18,R031452,SKU010,1,3.5,3.5
2025-03-18,R031453,SKU007,1,3.79,3.79
2025-03-18,R031454,SKU008,2,4.74,9.48
2025-03-18,R031454,SKU012,1,3.19,3.19
2025-03-18,R031454,SKU015,1,5.89,5.89
2025-03-18,R031455,SKU008,1,4.74,4.74
2025-03-18,R031456,SKU028,1,7.77,7.77
2025-03-18,R031456,SKU025,1,4.92,4.92
2025-03-18,R031456,SKU026,1,5.45,5.45
2025-03-18,R031457,SKU001,2,3.59,7.18
2025-03-18,R031458,SKU009,1,6.21,6.21
2025-03-18,R031458,SKU027,3,4.4,13.200000000000001
2025-03-18,R031459,SKU002,1,4.7,4.7
2025-03-18,R031459,SKU023,1,5.09,5.09
2025-03-18,R031459,SKU012,1,3.19,3.19
2025-03-18,R031460,SKU022,1,4.13,4.13
2025-03-18,R031461,SKU023,1,5.09,5.09
2025-03-18,R031462,SKU020,1,5.09,5.09
2025-03-18,R031462,SKU007,1,3.79,3.79
2025-03-18,R031463,SKU001,2,3.59,7.18
2025-03-18,R031463,SKU021,1,4.55,4.55
2025-03-18,R031464,SKU008,1,4.74,4.74
2025-03-18,R031465,SKU009,1,6.21,6.21
2025-03-18,R031465,SKU017,1,5.73,5.73
2025-03-18,R031465,SKU009,1,6.21,6.21
2025-03-18,R031466,SKU005,1,3.94,3.94
2025-03-18,R031466,SKU019,1,5.93,5.93
2025-03-18,R031467,SKU021,1,4.55,4.55
2025-03-18,R031467,SKU001,1,3.59,3.59
2025-03-18,R031468,SKU013,1,4.79,4.79
2025-03-18,R031469,SKU008,1,4.74,4.74
2025-03-18,R031469,SKU015,1,5.89,5.89
2025-03-18,R031470,SKU002,1,4.7,4.7
2025-03-18,R031471,SKU007,1,3.79,3.79
2025-03-18,R031471,SKU002,1,4.7,4.7
2025-03-18,R031471,SKU025,2,4.92,9.84
2025-03-18,R031472,SKU004,1,3.03,3.03
2025-03-18,R031472,SKU004,2,3.03,6.06
2025-03-18,R031473,SKU005,1,3.94,3.94
2025-03-18,R031473,SKU026,2,5.45,10.9
2025-03-18,R031474,SKU003,2,4.81,9.62
2025-03-18,R031474,SKU003,1,4.81,4.81
2025-03-18,R031474,SKU030,1,7.26,7.26
2025-03-18,R031475,SKU027,1,4.4,4.4
2025-03-18,R031476,SKU004,1,3.03,3.03
2025-03-18,R031476,SKU003,1,4.81,4.81
2025-03-18,R031476,SKU008,2,4.74,9.48
2025-03-18,R031477,SKU026,1,5.45,5.45
2025-03-18,R031478,SKU009,1,6.21,6.21
2025-03-18,R031479,SKU028,1,7.77,7.77
2025-03-18,R031480,SKU016,1,4.91,4.91
2025-03-18,R031480,SKU005,2,3.94,7.88
2025-03-18,R031481,SKU016,1,4.91,4.91
2025-03-18,R031482,SKU023,1,5.09,5.09
2025-03-18,R031482,SKU014,1,4.9,4.9
2025-03-18,R031482,SKU004,1,3.03,3.03
2025-03-18,R031483,SKU003,1,4.81,4.81
2025-03-18,R031483,SKU006,2,4.26,8.52
2025-03-18,R031484,SKU014,1,4.9,4.9
2025-03-18,R031484,SKU025,2,4.92,9.84
2025-03-18,R031485,SKU024,3,4.08,12.24
2025-03-18,R031485,SKU026,1,5.45,5.45
2025-03-18,R031486,SKU028,1,7.77,7.77
2025-03-18,R031486,SKU013,1,4.79,4.79
2025-03-18,R031487,SKU014,1,4.9,4.9
2025-03-18,R031487,SKU007,1,3.79,3.79
2025-03-18,R031488,SKU019,1,5.93,5.93
2025-03-18,R031489,SKU020,1,5.09,5.09
2025-03-18,R031490,SKU025,2,4.92,9.84
2025-03-18,R031490,SKU005,2,3.94,7.88
2025-03-18,R031491,SKU011,1,3.94,3.94
2025-03-18,R031492,SKU002,1,4.7,4.7
2025-03-18,R031493,SKU028,1,7.77,7.77
2025-03-18,R031494,SKU012,2,3.19,6.38
2025-03-18,R031495,SKU015,1,5.89,5.89
2025-03-18,R031495,SKU023,1,5.09,5.09
2025-03-18,R031496,SKU029,1,7.18,7.18
2025-03-18,R031496,SKU003,3,4.81,14.43
2025-03-18,R031496,SKU023,2,5.09,10.18
2025-03-18,R031497,SKU022,1,4.13,4.13
2025-03-18,R031497,SKU003,1,4.81,4.81
2025-03-18,R031498,SKU002,1,4.7,4.7
2025-03-18,R031498,SKU023,1,5.09,5.09
2025-03-18,R031499,SKU004,1,3.03,3.03
2025-03-18,R031500,SKU002,1,4.7,4.7
2025-03-19,R031501,SKU023,1,5.09,5.09
2025-03-19,R031502,SKU011,1,3.94,3.94
2025-03-19,R031503,SKU015,1,5.89,5.89
2025-03-19,R031503,SKU001,3,3.59,10.77
2025-03-19,R031503,SKU017,3,5.73,17.19
2025-03-19,R031504,SKU002,1,4.7,4.7
2025-03-19,R031504,SKU012,1,3.19,3.19
2025-03-19,R031504,SKU013,2,4.79,9.58
2025-03-19,R031505,SKU018,1,4.1,4.1
2025-03-19,R031506,SKU015,2,5.89,11.78
2025-03-19,R031506,SKU010,1,3.5,3.5
2025-03-19,R031506,SKU003,3,4.81,14.43
2025-03-19,R031507,SKU004,1,3.03,3.03
2025-03-19,R031508,SKU012,1,3.19,3.19
2025-03-19,R031508,SKU004,3,3.03,9.09
2025-03-19,R031509,SKU002,2,4.7,9.4
2025-03-19,R031509,SKU006,1,4.26,4.26
2025-03-19,R031510,SKU003,1,4.81,4.81
2025-03-19,R031510,SKU002,1,4.7,4.7
2025-03-19,R031511,SKU016,1,4.91,4.91
2025-03-19,R031511,SKU026,1,5.45,5.45
2025-03-19,R031511,SKU015,1,5.89,5.89
2025-03-19,R031512,SKU027,2,4.4,8.8
2025-03-19,R031512,SKU005,1,3.94,3.94
2025-03-19,R031512,SKU018,1,4.1,4.1
2025-03-19,R031513,SKU004,1,3.03,3.03
2025-03-19,R031514,SKU002,1,4.7,4.7
2025-03-19,R031514,SKU009,1,6.21,6.21
2025-03-19,R031515,SKU006,2,4.26,8.52
2025-03-19,R031516,SKU014,1,4.9,4.9
2025-03-19,R031517,SKU030,1,7.26,7.26
2025-03-19,R031518,SKU002,2,4.7,9.4
2025-03-19,R031518,SKU008,3,4.74,14.22
2025-03-19,R031518,SKU010,1,3.5,3.5
2025-03-19,R031519,SKU011,1,3.94,3.94
2025-03-19,R031519,SKU004,2,3.03,6.06
2025-03-19,R031519,SKU009,1,6.21,6.21
2025-03-19,R031519,SKU005,1,3.94,3.94
2025-03-19,R031520,SKU007,1,3.79,3.79
2025-03-19,R031520,SKU006,1,4.26,4.26
2025-03-19,R031521,SKU002,1,4.7,4.7
2025-03-19,R031521,SKU005,1,3.94,3.94
2025-03-19,R031522,SKU019,1,5.93,5.93
2025-03-19,R031523,SKU011,2,3.94,7.88
2025-03-19,R031524,SKU011,1,3.94,3.94
2025-03-19,R031524,SKU022,2,4.13,8.26
2025-03-19,R031525,SKU001,1,3.59,3.59
2025-03-19,R031525,SKU030,2,7.26,14.52
2025-03-19,R031526,SKU021,2,4.55,9.1
2025-03-19,R031527,SKU007,2,3.79,7.58
2025-03-19,R031528,SKU029,2,7.18,14.36
2025-03-19,R031529,SKU005,2,3.94,7.88
2025-03-19,R031529,SKU015,1,5.89,5.89
2025-03-19,R031530,SKU002,2,4.7,9.4
2025-03-19,R031531,SKU020,2,5.09,10.18
2025-03-19,R031532,SKU001,1,3.59,3.59
2025-03-19,R031533,SKU001,1,3.59,3.59
2025-03-19,R031534,SKU024,1,4.08,4.08
2025-03-19,R031535,SKU009,2,6.21,12.42
2025-03-19,R031535,SKU008,1,4.74,4.74
2025-03-19,R031536,SKU020,2,5.09,10.18
2025-03-19,R031536,SKU001,1,3.59,3.59
2025-03-19,R031537,SKU026,1,5.45,5.45
2025-03-19,R031538,SKU009,1,6.21,6.21
2025-03-19,R031539,SKU009,1,6.21,6.21
2025-03-19,R031539,SKU024,1,4.08,4.08
2025-03-19,R031539,SKU023,1,5.09,5.09
2025-03-19,R031539,SKU015,1,5.89,5.89
2025-03-19,R031540,SKU008,2,4.74,9.48
2025-03-19,R031541,SKU006,1,4.26,4.26
2025-03-19,R031542,SKU007,1,3.79,3.79
2025-03-19,R031542,SKU005,1,3.94,3.94
2025-03-19,R031543,SKU005,1,3.94,3.94
2025-03-19,R031543,SKU016,1,4.91,4.91
2025-03-19,R031544,SKU001,1,3.59,3.59
2025-03-19,R031544,SKU011,2,3.94,7.88
2025-03-19,R031544,SKU011,1,3.94,3.94
2025-03-19,R031545,SKU032,2,17.88,35.76
2025-03-19,R031545,SKU013,1,4.79,4.79
2025-03-19,R031546,SKU014,1,4.9,4.9
2025-03-19,R031546,SKU005,2,3.94,7.88
2025-03-19,R031547,SKU021,1,4.55,4.55
2025-03-19,R031547,SKU003,1,4.81,4.81
2025-03-19,R031547,SKU001,1,3.59,3.59
2025-03-19,R031547,SKU009,1,6.21,6.21
2025-03-19,R031548,SKU001,1,3.59,3.59
2025-03-19,R031549,SKU022,1,4.13,4.13
2025-03-19,R031550,SKU012,1,3.19,3.19
2025-03-19,R031551,SKU010,1,3.5,3.5
2025-03-19,R031552,SKU004,1,3.03,3.03
2025-03-19,R031553,SKU012,1,3.19,3.19
2025-03-19,R031553,SKU004,1,3.03,3.03
2025-03-19,R031553,SKU025,1,4.92,4.92
2025-03-19,R031554,SKU014,1,4.9,4.9
2025-03-19,R031555,SKU025,1,4.92,4.92
2025-03-19,R031556,SKU006,1,4.26,4.26
2025-03-19,R031556,SKU005,1,3.94,3.94
2025-03-19,R031556,SKU010,2,3.5,7.0
2025-03-19,R031557,SKU006,3,4.26,12.78
2025-03-19,R031557,SKU002,1,4.7,4.7
2025-03-19,R031558,SKU008,1,4.74,4.74
2025-03-19,R031558,SKU022,1,4.13,4.13
2025-03-19,R031559,SKU015,1,5.89,5.89
2025-03-19,R031559,SKU001,3,3.59,10.77
2025-03-19,R031559,SKU011,2,3.94,7.88
2025-03-19,R031560,SKU020,1,5.09,5.09
2025-03-19,R031561,SKU031,1,20.63,20.63
2025-03-19,R031562,SKU003,3,4.81,14.43
2025-03-19,R031562,SKU005,1,3.94,3.94
2025-03-19,R031563,SKU030,1,7.26,7.26
2025-03-19,R031564,SKU001,1,3.59,3.59
2025-03-19,R031565,SKU006,1,4.26,4.26
2025-03-19,R031565,SKU009,1,6.21,6.21
2025-03-19,R031566,SKU009,3,6.21,18.63
2025-03-19,R031567,SKU001,1,3.59,3.59
2025-03-19,R031568,SKU005,2,3.94,7.88
2025-03-20,R031569,SKU012,1,3.19,3.19
2025-03-20,R031570,SKU014,1,4.9,4.9
2025-03-20,R031570,SKU017,1,5.73,5.73
2025-03-20,R031571,SKU008,1,4.74,4.74
2025-03-20,R031572,SKU018,1,4.1,4.1
2025-03-20,R031572,SKU004,1,3.03,3.03
2025-03-20,R031572,SKU016,1,4.91,4.91
2025-03-20,R031573,SKU008,2,4.74,9.48
2025-03-20,R031574,SKU013,1,4.79,4.79
2025-03-20,R031574,SKU023,1,5.09,5.09
2025-03-20,R031575,SKU012,1,3.19,3.19
2025-03-20,R031576,SKU004,1,3.03,3.03
2025-03-20,R031576,SKU008,1,4.74,4.74
2025-03-20,R031577,SKU025,1,4.92,4.92
2025-03-20,R031578,SKU009,1,6.21,6.21
2025-03-20,R031578,SKU010,1,3.5,3.5
2025-03-20,R031579,SKU001,1,3.59,3.59
2025-03-20,R031580,SKU005,1,3.94,3.94
2025-03-20,R031581,SKU008,1,4.74,4.74
2025-03-20,R031582,SKU011,1,3.94,3.94
2025-03-20,R031583,SKU006,3,4.26,12.78
2025-03-20,R031583,SKU022,1,4.13,4.13
2025-03-20,R031583,SKU027,1,4.4,4.4
2025-03-20,R031583,SKU008,1,4.74,4.74
2025-03-20,R031584,SKU001,1,3.59,3.59
2025-03-20,R031585,SKU009,1,6.21,6.21
2025-03-20,R031586,SKU001,1,3.59,3.59
2025-03-20,R031586,SKU008,1,4.74,4.74
2025-03-20,R031587,SKU023,1,5.09,5.09
2025-03-20,R031587,SKU024,1,4.08,4.08
2025-03-20,R031588,SKU021,1,4.55,4.55
2025-03-20,R031588,SKU009,1,6.21,6.21
2025-03-20,R031588,SKU022,1,4.13,4.13
2025-03-20,R031589,SKU014,2,4.9,9.8
2025-03-20,R031590,SKU024,1,4.08,4.08
2025-03-20,R031591,SKU014,1,4.9,4.9
2025-03-20,R031592,SKU027,1,4.4,4.4
2025-03-20,R031593,SKU009,1,6.21,6.21
2025-03-20,R031593,SKU005,2,3.94,7.88
2025-03-20,R031593,SKU006,1,4.26,4.26
2025-03-20,R031594,SKU005,1,3.94,3.94
2025-03-20,R031595,SKU021,3,4.55,13.649999999999999
2025-03-20,R031596,SKU008,1,4.74,4.74
2025-03-20,R031596,SKU017,3,5.73,17.19
2025-03-20,R031597,SKU005,1,3.94,3.94
2025-03-20,R031597,SKU002,1,4.7,4.7
2025-03-20,R031598,SKU008,1,4.74,4.74
2025-03-20,R031599,SKU024,1,4.08,4.08
2025-03-20,R031600,SKU003,1,4.81,4.81
2025-03-20,R031600,SKU006,1,4.26,4.26
2025-03-20,R031600,SKU030,1,7.26,7.26
2025-03-20,R031601,SKU022,1,4.13,4.13
2025-03-20,R031601,SKU016,1,4.91,4.91
2025-03-20,R031602,SKU013,1,4.79,4.79
2025-03-20,R031603,SKU023,1,5.09,5.09
2025-03-20,R031603,SKU006,1,4.26,4.26
2025-03-20,R031603,SKU017,1,5.73,5.73
2025-03-20,R031604,SKU004,2,3.03,6.06
2025-03-20,R031605,SKU032,1,17.88,17.88
2025-03-20,R031605,SKU005,2,3.94,7.88
2025-03-20,R031605,SKU021,1,4.55,4.55
2025-03-20,R031606,SKU023,1,5.09,5.09
2025-03-20,R031606,SKU008,1,4.74,4.74
2025-03-20,R031607,SKU004,1,3.03,3.03
2025-03-20,R031607,SKU021,3,4.55,13.649999999999999
2025-03-20,R031607,SKU012,1,3.19,3.19
2025-03-20,R031607,SKU009,1,6.21,6.21
2025-03-20,R031608,SKU023,2,5.09,10.18
2025-03-20,R031609,SKU007,1,3.79,3.79
2025-03-20,R031609,SKU024,1,4.08,4.08
2025-03-20,R031610,SKU007,1,3.79,3.79
2025-03-20,R031610,SKU027,1,4.4,4.4
2025-03-20,R031610,SKU024,1,4.08,4.08
2025-03-20,R031611,SKU013,1,4.79,4.79
2025-03-20,R031611,SKU014,2,4.9,9.8
2025-03-20,R031612,SKU025,1,4.92,4.92
2025-03-20,R031613,SKU011,2,3.94,7.88
2025-03-20,R031614,SKU007,2,3.79,7.58
2025-03-20,R031615,SKU018,3,4.1,12.299999999999999
2025-03-20,R031615,SKU018,1,4.1,4.1
2025-03-20,R031616,SKU004,1,3.03,3.03
2025-03-20,R031616,SKU004,1,3.03,3.03
2025-03-20,R031616,SKU013,3,4.79,14.370000000000001
2025-03-20,R031617,SKU004,1,3.03,3.03
2025-03-20,R031618,SKU016,1,4.91,4.91
2025-03-20,R031618,SKU020,2,5.09,10.18
2025-03-20,R031618,SKU009,1,6.21,6.21
2025-03-20,R031619,SKU020,2,5.09,10.18
2025-03-20,R031620,SKU012,1,3.19,3.19
2025-03-20,R031620,SKU001,1,3.59,3.59
2025-03-20,R031621,SKU001,1,3.59,3.59
2025-03-20,R031621,SKU010,1,3.5,3.5
2025-03-20,R031621,SKU014,1,4.9,4.9
2025-03-20,R031622,SKU027,1,4.4,4.4
2025-03-20,R031622,SKU026,1,5.45,5.45
2025-03-20,R031623,SKU027,1,4.4,4.4
2025-03-20,R031624,SKU023,2,5.09,10.18
2025-03-20,R031624,SKU026,1,5.45,5.45
2025-03-20,R031625,SKU006,3,4.26,12.78
2025-03-20,R031626,SKU010,1,3.5,3.5
2025-03-20,R031626,SKU004,2,3.03,6.06
2025-03-20,R031627,SKU010,1,3.5,3.5
2025-03-20,R031627,SKU005,1,3.94,3.94
2025-03-20,R031627,SKU011,1,3.94,3.94
2025-03-20,R031628,SKU018,1,4.1,4.1
2025-03-20,R031628,SKU006,3,4.26,12.78
2025-03-20,R031628,SKU029,1,7.18,7.18
2025-03-20,R031628,SKU011,3,3.94,11.82
2025-03-20,R031629,SKU024,1,4.08,4.08
2025-03-20,R031630,SKU012,1,3.19,3.19
2025-03-20,R031630,SKU015,1,5.89,5.89
2025-03-20,R031630,SKU023,1,5.09,5.09
2025-03-20,R031631,SKU005,1,3.94,3.94
2025-03-20,R031631,SKU030,1,7.26,7.26
2025-03-20,R031631,SKU001,2,3.59,7.18
2025-03-20,R031632,SKU011,2,3.94,7.88
2025-03-20,R031633,SKU015,1,5.89,5.89
2025-03-20,R031633,SKU022,1,4.13,4.13
2025-03-20,R031633,SKU010,1,3.5,3.5
2025-03-20,R031633,SKU017,2,5.73,11.46
2025-03-20,R031634,SKU010,1,3.5,3.5
2025-03-20,R031635,SKU007,1,3.79,3.79
2025-03-20,R031636,SKU020,1,5.09,5.09
2025-03-20,R031636,SKU006,3,4.26,12.78
2025-03-21,R031637,SKU005,1,3.94,3.94
2025-03-21,R031637,SKU025,1,4.92,4.92
2025-03-21,R031637,SKU019,1,5.93,5.93
2025-03-21,R031638,SKU013,1,4.79,4.79
2025-03-21,R031638,SKU006,2,4.26,8.52
2025-03-21,R031639,SKU001,1,3.59,3.59
2025-03-21,R031639,SKU018,2,4.1,8.2
2025-03-21,R031640,SKU024,3,4.08,12.24
2025-03-21,R031640,SKU006,1,4.26,4.26
2025-03-21,R031641,SKU001,1,3.59,3.59
2025-03-21,R031642,SKU010,3,3.5,10.5
2025-03-21,R031643,SKU018,1,4.1,4.1
2025-03-21,R031644,SKU023,1,5.09,5.09
2025-03-21,R031644,SKU009,3,6.21,18.63
2025-03-21,R031644,SKU009,1,6.21,6.21
2025-03-21,R031644,SKU004,1,3.03,3.03
2025-03-21,R031645,SKU018,3,4.1,12.299999999999999
2025-03-21,R031645,SKU003,1,4.81,4.81
2025-03-21,R031645,SKU011,1,3.94,3.94
2025-03-21,R031646,SKU019,1,5.93,5.93
2025-03-21,R031647,SKU005,1,3.94,3.94
2025-03-21,R031648,SKU005,1,3.94,3.94
2025-03-21,R031649,SKU011,1,3.94,3.94
2025-03-21,R031650,SKU002,1,4.7,4.7
2025-03-21,R031651,SKU004,1,3.03,3.03
2025-03-21,R031651,SKU005,1,3.94,3.94
2025-03-21,R031652,SKU033,1,20.67,20.67
2025-03-21,R031652,SKU005,1,3.94,3.94
2025-03-21,R031653,SKU033,2,20.67,41.34
2025-03-21,R031654,SKU027,1,4.4,4.4
2025-03-21,R031655,SKU026,1,5.45,5.45
2025-03-21,R031656,SKU019,1,5.93,5.93
